file,segment,max_freq,amplitude,zcr,rms,freq,freq_loc
G8_P1_case81.mat,3,50,0.137745198468932,0.2075,0.0976791081390903,50,5
G8_P1_case81.mat,4,50,0.135697348473872,0.2075,0.0982398622620475,50,5
G8_P1_case81.mat,5,50,0.140048989468608,0.2075,0.0996704356317934,50,5
G8_P1_case81.mat,6,50,0.151002704787309,0.208333333333333,0.107484406643395,50,5
G8_P1_case81.mat,7,50,0.124058811041719,0.2075,0.0889495215602749,50,5
G8_P1_case81.mat,8,50,0.116872360124383,0.2075,0.0829979185371246,50,5
G8_P1_case81.mat,9,50,0.0946504379374972,0.2075,0.0679373290443127,50,5
G8_P1_case81.mat,10,50,0.113389116676948,0.2075,0.0823271665261489,50,5
G8_P1_case81.mat,11,50,0.15119718129105,0.2075,0.10809236137955,50,5
G8_P1_case81.mat,12,50,0.154078099613038,0.2075,0.109899836382687,50,5
G8_P1_case81.mat,13,50,0.175431151994442,0.2075,0.126063010576201,50,5
G8_P1_case81.mat,14,50,0.18134491830039,0.2075,0.128681409557049,50,5
G8_P1_case81.mat,15,50,0.154766096522733,0.2075,0.110777235083031,50,5
G8_P1_case81.mat,16,50,0.132918882312716,0.2075,0.0941761710617039,50,5
G8_P1_case81.mat,17,50,0.122269217564003,0.2075,0.0869218549692573,50,5
G8_P1_case81.mat,18,50,0.11581518173726,0.2075,0.0824330824425717,50,5
G8_P2_case81.mat,1,50,0.0265532991840527,0.205833333333333,0.0196895234676248,50,5
G8_P2_case81.mat,2,50,0.0242709343971113,0.208333333333333,0.0175432310888695,50,5
G8_P2_case81.mat,3,50,0.0250501364790536,0.208333333333333,0.0179199711711681,50,5
G8_P2_case81.mat,4,50,0.0206117246406864,0.208333333333333,0.0150896271718654,50,5
G8_P2_case81.mat,5,50.4,0.00286072058593285,0.200833333333333,0.00449071909069301,50,5
G8_P2_case81.mat,6,50,0.0110776533265172,0.208333333333333,0.00794437052381894,50,5
G8_P2_case81.mat,7,50,0.011219269675589,0.208333333333333,0.00830317147603329,50,5
G8_P2_case81.mat,8,50,0.017266559588551,0.208333333333333,0.0122926730352444,50,5
G8_P2_case81.mat,9,50,0.0174160371513601,0.208333333333333,0.0124210544440215,50,5
G8_P2_case81.mat,10,50,0.0220490111185571,0.208333333333333,0.015675558816818,50,5
G8_P2_case81.mat,11,50,0.01834145969367,0.208333333333333,0.01325587986054,50,5
G8_P2_case81.mat,12,50,0.0110586233442869,0.208333333333333,0.0084496321194383,50,5
G8_P2_case81.mat,13,49.6,0.00617651233916382,0.205833333333333,0.00791242431369129,50,5
G8_P2_case81.mat,14,50,0.018077009735494,0.208333333333333,0.013005817223389,50,5
G8_P2_case81.mat,15,50,0.00474495379535703,0.193333333333333,0.00562655005194383,50,5
G8_P2_case81.mat,16,50,0.00417272150093811,0.203333333333333,0.00336200290771939,50,5
G8_P2_case81.mat,17,50,0.0116729009815167,0.208333333333333,0.0084904676275393,50,5
G8_P2_case81.mat,18,50,0.0164974036780613,0.208333333333333,0.0117502334046166,50,5
G8_P3_case81.mat,1,50,0.0850098182133615,0.143333333333333,0.106844187962236,50,5
G8_P3_case81.mat,2,28.4,0.0846764716033013,0.1275,0.0855338652922398,50,5
G8_P3_case81.mat,3,28.4,0.0849496081011967,0.126666666666667,0.0835264591135084,50,5
G8_P3_case81.mat,4,28.4,0.0840542695888246,0.140833333333333,0.0868305950211472,50,5
G8_P3_case81.mat,5,28.4,0.0857730939849028,0.133333333333333,0.0810419953112916,50,5
G8_P3_case81.mat,6,28.4,0.069156057356557,0.120833333333333,0.0690847354845295,50,5
G8_P3_case81.mat,7,28.4,0.068603224105035,0.120833333333333,0.0631073580693866,50,5
G8_P3_case81.mat,8,28.4,0.0792330089805217,0.12,0.0711751363975262,50,5
G8_P3_case81.mat,9,28.4,0.0710911794554211,0.120833333333333,0.0690055334574103,50,5
G8_P3_case81.mat,10,50,0.0687516769843163,0.169166666666667,0.0778096092002444,50,5
G8_P3_case81.mat,11,50,0.0590684517384095,0.18,0.061843908256755,50,5
G8_P3_case81.mat,12,50,0.0559459740789877,0.191666666666667,0.0546032076053912,50,5
G8_P3_case81.mat,13,50,0.0659795807673669,0.194166666666667,0.0609170387583737,50,5
G8_P3_case81.mat,14,28.4,0.0763546914810001,0.128333333333333,0.0774665178916054,50,5
G8_P3_case81.mat,15,28.4,0.0798680160814495,0.128333333333333,0.0846738912798947,50,5
G8_P3_case81.mat,16,28.4,0.0861917741948295,0.1325,0.0866144884798589,50,5
G8_P3_case81.mat,17,28.4,0.0919987837997769,0.125833333333333,0.0884362057042139,50,5
G8_P3_case81.mat,18,28.4,0.0847333303575615,0.146666666666667,0.0884302023533807,50,5
G8_P4_case81.mat,1,49.6,0.0913870717049109,0.204166666666667,0.0941265077746868,50,5
G8_P4_case81.mat,2,49.6,0.0910522213031541,0.206666666666667,0.0927041989272847,50,5
G8_P4_case81.mat,3,49.6,0.0997252322873375,0.2075,0.0965087344794998,50,5
G8_P4_case81.mat,4,49.6,0.0715362209361189,0.206666666666667,0.0851203831269587,50,5
G8_P4_case81.mat,5,49.6,0.075946146988582,0.205,0.0725037119750759,50,5
G8_P4_case81.mat,6,49.6,0.0984812502694959,0.2075,0.0995867015511669,50,5
G8_P4_case81.mat,7,49.6,0.0796113023919493,0.206666666666667,0.0758550891357522,50,5
G8_P4_case81.mat,8,49.6,0.0751338667007692,0.2075,0.0730974136952624,50,5
G8_P4_case81.mat,9,49.6,0.0397043263814814,0.205,0.0443575877191123,50,5
G8_P4_case81.mat,10,49.6,0.0568498137387996,0.205833333333333,0.0559722841521297,50,5
G8_P4_case81.mat,11,49.6,0.0664807087888689,0.205,0.064166392635921,50,5
G8_P4_case81.mat,12,49.6,0.0643801109720939,0.206666666666667,0.0683552728095645,50,5
G8_P4_case81.mat,13,49.6,0.103993160013787,0.2075,0.100955958236531,50,5
G8_P4_case81.mat,14,49.6,0.0887361119471642,0.206666666666667,0.0862051322677017,50,5
G8_P4_case81.mat,15,49.6,0.0699921127135046,0.2075,0.079730906538738,50,5
G8_P4_case81.mat,16,49.6,0.0715302106326994,0.206666666666667,0.0708850794652472,50,5
G8_P4_case81.mat,17,49.6,0.0890894127545713,0.2075,0.0882639077198844,50,5
G8_P4_case81.mat,18,49.6,0.0744828350970025,0.206666666666667,0.0745703657670395,50,5
G9_P1_case91.mat,1,45.2,0.0157794840049424,0.181666666666667,0.0398251766637632,45,2
G9_P1_case91.mat,2,44.8,0.012468122032867,0.1875,0.0148369489503072,45,2
G9_P1_case91.mat,3,44.8,0.0121754721993819,0.183333333333333,0.0148244880177832,45,2
G9_P1_case91.mat,4,44.8,0.0148922224475924,0.185,0.0191529338798681,45,2
G9_P1_case91.mat,5,45.2,0.0295171355645366,0.186666666666667,0.0290700776946788,45,2
G9_P1_case91.mat,6,44.8,0.0174407979254143,0.186666666666667,0.0202411697049927,45,2
G9_P1_case91.mat,7,44.8,0.0128531584428939,0.185,0.0123247158370925,45,2
G9_P1_case91.mat,8,35.2,0.0191193493361763,0.1625,0.0226311268395413,45,2
G9_P1_case91.mat,9,44.8,0.0143390529621435,0.165833333333333,0.0208138098871981,45,2
G9_P1_case91.mat,10,44.8,0.0141266398281691,0.173333333333333,0.0194043976025509,45,2
G9_P1_case91.mat,11,44.8,0.0119175512790284,0.175,0.0173110467814147,45,2
G9_P1_case91.mat,12,44.8,0.0123768219576734,0.1875,0.0140470630364328,45,2
G9_P1_case91.mat,13,44.8,0.0122410148442339,0.1875,0.0142693292821924,45,2
G9_P1_case91.mat,14,44.8,0.0159704545930972,0.1875,0.0181185583029646,45,2
G9_P1_case91.mat,15,44.8,0.0179620675275609,0.180833333333333,0.0218240654967418,45,2
G9_P1_case91.mat,16,44.8,0.0169806150708303,0.186666666666667,0.0191014086180999,45,2
G9_P1_case91.mat,17,44.8,0.0171906505266684,0.176666666666667,0.021039105586367,45,2
G9_P1_case91.mat,18,35.2,0.0180083260075343,0.166666666666667,0.0254551252413038,45,2
G9_P2_case91.mat,1,45.2,0.086780644241237,0.185,0.0763837774568674,45,2
G9_P2_case91.mat,2,44.8,0.0624113463972496,0.1875,0.0686395427107808,45,2
G9_P2_case91.mat,3,45.2,0.0801191082097935,0.188333333333333,0.0640594564867716,45,2
G9_P2_case91.mat,4,44.8,0.0770922785520224,0.1875,0.0825922112772595,45,2
G9_P2_case91.mat,5,45.2,0.220217111050667,0.1875,0.17829148739495,45,2
G9_P2_case91.mat,6,45.2,0.187833227090792,0.1875,0.169473869984839,45,2
G9_P2_case91.mat,7,45.2,0.114142814117049,0.1875,0.117612668652202,45,2
G9_P2_case91.mat,8,45.2,0.117649144466344,0.188333333333333,0.106791724178193,45,2
G9_P2_case91.mat,9,45.2,0.0813475759705349,0.1875,0.0890699172275771,45,2
G9_P2_case91.mat,10,45.2,0.0953688915136312,0.1875,0.0827066749266002,45,2
G9_P2_case91.mat,11,45.2,0.124106191922674,0.1875,0.108118038800603,45,2
G9_P2_case91.mat,12,45.2,0.133335177289762,0.188333333333333,0.116337330520332,45,2
G9_P2_case91.mat,13,45.2,0.151941801115256,0.1875,0.136484426246142,45,2
G9_P2_case91.mat,14,45.2,0.160841852355277,0.1875,0.154984029168303,45,2
G9_P2_case91.mat,15,45.2,0.108375746981556,0.1875,0.103953417054461,45,2
G9_P2_case91.mat,16,45.2,0.0999721930860331,0.1875,0.0939496119530669,45,2
G9_P2_case91.mat,17,45.2,0.101329168663132,0.1875,0.0913045082495539,45,2
G9_P2_case91.mat,18,45.2,0.0890934465642162,0.1875,0.0852378868677809,45,2
G9_P3_case91.mat,1,45.2,0.0923607698920143,0.186666666666667,0.0726883658964849,45,2
G9_P3_case91.mat,2,45.2,0.0681456020371447,0.1875,0.0617189007524182,45,2
G9_P3_case91.mat,3,45.2,0.0806845971461236,0.188333333333333,0.061482238434634,45,2
G9_P3_case91.mat,4,45.2,0.0753596310291275,0.1875,0.0728783404434652,45,2
G9_P3_case91.mat,5,45.2,0.16667844419551,0.188333333333333,0.12399190199082,45,2
G9_P3_case91.mat,6,45.2,0.170076487897264,0.1875,0.132292235658008,45,2
G9_P3_case91.mat,7,45.2,0.172308694042356,0.188333333333333,0.13535210067549,45,2
G9_P3_case91.mat,8,45.2,0.152107028516859,0.1875,0.124017834197602,45,2
G9_P3_case91.mat,9,45.2,0.141493404223495,0.188333333333333,0.112229006888844,45,2
G9_P3_case91.mat,10,45.2,0.133825306698578,0.1875,0.108085945530211,45,2
G9_P3_case91.mat,11,45.2,0.127754585014497,0.1875,0.104147578698938,45,2
G9_P3_case91.mat,12,45.2,0.127551796183846,0.1875,0.104899931842764,45,2
G9_P3_case91.mat,13,45.2,0.127179817114455,0.1875,0.105071721192119,45,2
G9_P3_case91.mat,14,45.2,0.117935489557793,0.188333333333333,0.101541819725719,45,2
G9_P3_case91.mat,15,45.2,0.104776907278967,0.1875,0.0899618429296174,45,2
G9_P3_case91.mat,16,45.2,0.096565541916884,0.1875,0.0793497006571921,45,2
G9_P3_case91.mat,17,45.2,0.0966312611363075,0.188333333333333,0.0775377528551669,45,2
G9_P3_case91.mat,18,45.2,0.0914687582207165,0.1875,0.0758115429269904,45,2
G9_P4_case91.mat,1,45.2,0.103609489090302,0.186666666666667,0.0857228966911269,45,2
G9_P4_case91.mat,2,45.2,0.103713743423972,0.1875,0.0830824346594435,45,2
G9_P4_case91.mat,3,45.2,0.0980663104884527,0.188333333333333,0.0760843910449499,45,2
G9_P4_case91.mat,4,45.2,0.116454997233426,0.1875,0.0964931178570171,45,2
G9_P4_case91.mat,5,45.2,0.214388462064836,0.188333333333333,0.156444665215957,45,2
G9_P4_case91.mat,6,45.2,0.162007495809118,0.188333333333333,0.130929976457566,45,2
G9_P4_case91.mat,7,45.2,0.11066037321454,0.1875,0.0962605456299736,45,2
G9_P4_case91.mat,8,45.2,0.139932622642477,0.1875,0.11121088134678,45,2
G9_P4_case91.mat,9,45.2,0.138238278369177,0.188333333333333,0.115245305320325,45,2
G9_P4_case91.mat,10,45.2,0.140940822389155,0.1875,0.111324679217923,45,2
G9_P4_case91.mat,11,45.2,0.131715795493182,0.188333333333333,0.100248925495621,45,2
G9_P4_case91.mat,12,45.2,0.127452583990286,0.1875,0.0982849844128005,45,2
G9_P4_case91.mat,13,45.2,0.13087776553593,0.1875,0.0990333871595631,45,2
G9_P4_case91.mat,14,45.2,0.135690058564172,0.1875,0.110705385981085,45,2
G9_P4_case91.mat,15,45.2,0.12943805228617,0.1875,0.108025559771279,45,2
G9_P4_case91.mat,16,45.2,0.131534105397502,0.1875,0.102852679936836,45,2
G9_P4_case91.mat,17,45.2,0.133708087784756,0.1875,0.103683605369035,45,2
G9_P4_case91.mat,18,45.2,0.135292391060561,0.1875,0.107686968942843,45,2
