file,segment,rms_acc,rms_vel,damping_ratio,peak_vel,rms_pos,amplitude,zcr,rms,dominant_freq,skewness,kurtosis,inc_deg,inc_loc,damp,damp_loc,freq,freq_loc
G0_P5_case_perfect.mat,5,0.0487545718713812,0.0514964221416296,0.0383841225631383,0.0885835052338475,0.0400986135136143,0.00310423233943577,0.0145833333333333,0.0487545718713812,33,0.125975055488509,3.58729264152713,0,0,0,0,0,0
G0_P5_case_perfect.mat,6,0.0468381620819486,0.0498531820894702,-0.226057873348362,0.0845591885238191,0.0390728095506141,0.00208432841399013,0.0104166666666667,0.0468381620819486,33,0.121811924662974,2.53237248989264,0,0,0,0,0,0
G0_P5_case_perfect.mat,7,0.045756032061053,0.0481102448442238,0.0616936120850629,0.0821278921308619,0.0380125946238362,0.00145760221961267,0.00625,0.045756032061053,33.5,0.0266961361882565,3.10704690169756,0,0,0,0,0,0
G0_P5_case_perfect.mat,8,0.0705244850187715,0.0513216965424348,-0.278068150102024,0.107903515504066,0.0363171444356613,0.00346610682860327,0.0208333333333333,0.0705244850187715,32.5,-0.801473586203074,3.91904868115178,0,0,0,0,0,0
G0_P5_case_perfect.mat,9,0.169970539827999,0.0617178425498984,-0.0322798602632512,0.0873545562183665,0.064652899544274,0.00540438632263323,0.0270833333333333,0.169970539827999,33.5,1.08123778862225,7.89748749377421,0,0,0,0,0,0
G0_P5_case_perfect.mat,10,0.0672906789367917,0.0404657939436798,0.112780748246884,0.0728481108942216,0.0285202404059288,0.00146850274609009,0.01875,0.0672906789367917,34,0.614557659361018,13.5859197870435,0,0,0,0,0,0
G0_P5_case_perfect.mat,11,0.0429132848528414,0.0453261993370095,0.00836656058497988,0.078537432564377,0.0350970649551845,0.000484052165654252,0.00833333333333333,0.0429132848528414,33.5,-0.569752886037432,12.6512568840221,0,0,0,0,0,0
G0_P5_case_perfect.mat,12,0.0527681809279717,0.0442662533921512,0.0384232720228677,0.0770751002447408,0.0339846491303842,0.00098319731171143,0.04375,0.0527681809279717,37.5,-0.0759578736235005,2.63720935103829,0,0,0,0,0,0
G0_P5_case_perfect.mat,13,0.124345211343362,0.0451049741802902,0.186936481317222,0.0800484019699312,0.0349522139356525,0.00118300046463866,0.0625,0.124345211343362,38.5,0.0283530591750551,4.62551374159513,0,0,0,0,0,0
G0_P5_case_perfect.mat,14,0.236967510859878,0.0414402165939051,-0.000891699086058322,0.0716147285776414,0.0338036317580569,0.00215291262514027,0.0729166666666667,0.236967510859878,38,-0.00683941737394462,2.61472465196006,0,0,0,0,0,0
G0_P5_case_perfect.mat,15,0.0737680270420711,0.0447917823345345,0.0537104430133558,0.0745776285775801,0.0351393855645836,0.00274490904701422,0.0416666666666667,0.0737680270420711,33,-1.86698348003915,15.5189753800832,0,0,0,0,0,0
G0_P5_case_perfect.mat,16,0.0356566377017155,0.0389535620860361,0.0276051907993693,0.0669655488600426,0.0306011524555074,0.000977683280909044,0,0.0356566377017155,39,-0.32419013430604,3.92115255975666,0,0,0,0,0,0
G0_P5_case_perfect.mat,17,0.040400218551017,0.0387357149385614,-0.0221281460957534,0.0661777794175634,0.0306950343940672,0.000683260462865577,0.0229166666666667,0.040400218551017,39,0.363797091610012,6.02395856441157,0,0,0,0,0,0
G0_P5_case_perfect.mat,18,0.0582226234290853,0.0382764873598537,-0.0250169198402522,0.0648634800107347,0.0302337210468711,0.00137538731514536,0.0291666666666667,0.0582226234290853,32.5,-0.178482529618777,10.7551800258882,0,0,0,0,0,0
G0_P5_case_perfect.mat,19,0.335360817751981,0.0327528125507768,0.147252809467859,0.0576560062616491,0.0158994497659155,0.00249202356418768,0.0302083333333333,0.335360817751981,32,0.352236427237504,4.19680615375131,0,0,0,0,0,0
G1_P1_case11.mat,1,0.121876119346957,0.0906884514398739,-0.0398852946950592,0.155050881919557,0.0692527351826667,0.028600643912323,0.0416666666666667,0.121876119346957,35,-0.025426689723198,31.0345992735552,0,0,0,0,35,3
G1_P1_case11.mat,2,0.0948823686728649,0.0935400957414882,0.0325047427430501,0.160546815954355,0.072743952169059,0.0224850480901083,0.0416666666666667,0.0948823686728649,35,0.0205045114662232,2.8780370610922,0,0,0,0,35,3
G1_P1_case11.mat,3,0.0947541707322368,0.0934964380717948,0.00481403223083901,0.163029949275285,0.0715965562239548,0.0233729267047144,0.040625,0.0947541707322368,35,-0.0564845951352555,2.66747152247449,0,0,0,0,35,3
G1_P1_case11.mat,4,0.0924849686511877,0.0940925019603635,0.0203587866756872,0.160206907366811,0.0727058947977293,0.0230291414515938,0.0354166666666667,0.0924849686511877,35,0.00942647200296284,2.56802296240227,0,0,0,0,35,3
G1_P1_case11.mat,5,0.0951319456350613,0.0947443877918538,0.0181201391423597,0.165488285981655,0.0730574196354443,0.0232181946422866,0.0354166666666667,0.0951319456350613,35,0.108070569411713,2.82295079707447,0,0,0,0,35,3
G1_P1_case11.mat,6,0.0957965260964953,0.0981131204508444,-0.00744905875128752,0.165563667690155,0.0773170233487449,0.0240122847502179,0.0333333333333333,0.0957965260964953,35,0.0564830138985907,2.68961745586454,0,0,0,0,35,3
G1_P1_case11.mat,7,0.0904969600893447,0.0915958406191824,0.245753361603867,0.15936672225427,0.0699544635430095,0.0232941498181848,0.0229166666666667,0.0904969600893447,35,-0.00266325408495109,2.61149408397324,0,0,0,0,35,3
