file,segment,rms_acc,rms_vel,damping_ratio,peak_vel,rms_pos,amplitude,zcr,rms,dominant_freq,inc_deg,inc_loc,damp,damp_loc,freq,freq_loc
G2_P5_case22.mat,15,0.137129248770883,0.104063924059048,0.00522243735955131,0.190418839105668,0.0934616106652633,0.00180110145731608,0.0216666666666667,0.137129248770883,32.4,2,5,0,0,0,0
G2_P5_case25.mat,1,0.201352282570563,0.120510537330945,0.0923000339138213,0.210460324164522,0.0983292558603215,0.00306517112244861,0.0158333333333333,0.201352282570563,32.8,4,5,0,0,35,6
G2_P5_case25.mat,2,0.124843784705542,0.137340877529008,0.189881006353511,0.214316049475175,0.131880051621865,0.00814240782753118,0.0341666666666667,0.124843784705542,32.8,4,5,0,0,35,6
G2_P5_case25.mat,3,0.0637279039890027,0.0854058400792859,-0.0552183174649893,0.138046110827198,0.0871433630976966,0.00171659697138857,0.00666666666666667,0.0637279039890027,32.8,4,5,0,0,35,6
G2_P5_case25.mat,4,0.048912076331451,0.0665381916522219,-0.0126233224159021,0.112980513265875,0.0653166082444146,0.00494393531277134,0.005,0.048912076331451,32.8,4,5,0,0,35,6
G2_P5_case25.mat,5,0.0630305041873497,0.06748431053022,0.0125642182612492,0.114557794100432,0.0670802679562875,0.00639637629387814,0.0116666666666667,0.0630305041873497,32.8,4,5,0,0,35,6
G2_P5_case25.mat,6,0.0562678593925304,0.0740821656325649,0.125162551560179,0.130946886161777,0.0707499694555227,0.00537138356510482,0.00166666666666667,0.0562678593925304,32.8,4,5,0,0,35,6
G2_P5_case25.mat,7,0.155042925136491,0.0653244577838232,-0.0201536869487245,0.127213978692028,0.0644018332058199,0.00410261689009824,0.0133333333333333,0.155042925136491,32.8,4,5,0,0,35,6
G2_P5_case25.mat,8,0.0725423430897343,0.103174559783187,-0.0798602065108658,0.178750388402996,0.100097081688523,0.00168797786891026,0.00166666666666667,0.0725423430897343,34,4,5,0,0,35,6
G2_P5_case25.mat,9,0.0712309988477502,0.102114347743545,0.000288899106526518,0.176942702202269,0.0987557262832099,0.000804106395428388,0,0.0712309988477502,32.8,4,5,0,0,35,6
G2_P5_case25.mat,10,0.070600014223077,0.101619118897243,0.00448095339024986,0.175166330910857,0.0985400595363747,0.0003840968970674,0,0.070600014223077,38.8,4,5,0,0,35,6
G2_P5_case25.mat,11,0.0748871511735092,0.099375696001398,0.0109536909542994,0.169959857116217,0.0968208465668738,0.00118692729911197,0.0133333333333333,0.0748871511735092,38,4,5,0,0,35,6
